Country,Year,Month,Region,Fires_Count,Burned_Area_Km,Cause,Temperature_C,Humidity_Percent,Wind_Speed_kmh,Period,Latitude,Longitude,Fires_Count_transform,Burned_Area_Km_transform,Temperature_C_transform,Wind_Speed_kmh_transform,Humidity_Percent_transform
France,2005,August,Provence,170.0,872.89,Climate Change,43.0,0.49,47.0,"[2001, 2011)",44.0145,6.2116,5.14166355650266,6.772954509611168,3.784189633918261,3.871201010907891,0.3987761199573678
China,2005,September,Yunnan,210.0,139.91,Human,34.0,0.81,69.0,"[2001, 2011)",25.0453,102.7097,5.351858133476067,4.948121388707014,3.5553480614894135,4.248495242049359,0.5933268452777344
China,2005,July,Sichuan,140.0,858.99,Human,20.0,0.9,17.0,"[2001, 2011)",30.6509,104.0757,4.948759890378168,6.756920761272972,3.044522437723423,2.8903717578961645,0.6418538861723948
India,2005,October,Madhya Pradesh,191.0,193.37,Human,32.0,0.16,55.0,"[2001, 2011)",22.9734,78.6569,5.2574953720277815,5.269763559129975,3.49650756146648,4.02535169073515,0.1484200051182732
India,2005,July,Assam,435.0,886.76,Deforestation,30.0,0.25,2.0,"[2001, 2011)",26.2006,92.9376,6.077642243349034,6.788701436192309,3.4339872044851463,1.0986122886681098,0.2231435513142097
Turkey,2006,September,Mugla,455.0,20.15,Unknown,45.0,0.64,32.0,"[2001, 2011)",37.2154,28.3634,6.1224928095143865,3.0516399054922867,3.828641396489095,3.49650756146648,0.494696241836107
Turkey,2006,June,Antalya,485.0,506.28,Deforestation,43.0,0.93,14.0,"[2001, 2011)",36.8969,30.7133,6.186208623900494,6.2290631193917765,3.784189633918261,2.70805020110221,0.6575200029167942
Turkey,2006,July,Izmir,368.0,205.05,Deforestation,42.0,0.72,4.0,"[2001, 2011)",38.4237,27.1428,5.910796644040527,5.328118857784826,3.7612001156935624,1.6094379124341005,0.5423242908253617
Spain,2006,June,Catalonia,490.0,145.36,Deforestation,39.0,0.45,36.0,"[2001, 2011)",41.5912,1.5209,6.19644412779452,4.986069340151007,3.688879454113936,3.610917912644224,0.371563556432483
Spain,2006,September,Andalusia,109.0,223.36,Unknown,49.0,0.88,51.0,"[2001, 2011)",37.5443,4.7278,4.700480365792417,5.413251904640136,3.912023005428146,3.951243718581427,0.6312717768418579
USA,2006,August,California,462.0,453.13,Human,27.0,0.74,55.0,"[2001, 2011)",36.7783,-118.755997,6.137727054086234,6.118383500665175,3.332204510175204,4.02535169073515,0.5538851132264376
USA,2006,August,Texas,345.0,132.57,Deforestation,42.0,0.68,22.0,"[2001, 2011)",31.9686,-98.5456116,5.846438775057725,4.8946256849890135,3.7612001156935624,3.1354942159291497,0.5187937934151676
USA,2006,July,Oregon,31.0,68.32,Lightning,43.0,0.43,58.0,"[2001, 2011)",43.8041,-120.737257,3.4657359027997265,4.238733464847405,3.784189633918261,4.07753744390572,0.3576744442718159
Brazil,2006,August,Amazonas,169.0,563.84,Unknown,44.0,0.32,24.0,"[2001, 2011)",-3.0967614,-65.8561,5.135798437050262,6.336542505201051,3.80666248977032,3.218875824868201,0.2776317365982795
Brazil,2006,May,Mato Grosso,264.0,486.14,Climate Change,46.0,0.08,66.0,"[2001, 2011)",-12.2115009,-55.5716547,5.579729825986222,6.18855155610241,3.8501476017100584,4.204692619390966,0.0769610411361283
Greece,2006,August,Athens,401.0,281.9,Climate Change,23.0,0.35,14.0,"[2001, 2011)",37.9755648,23.7348324,5.996452088619021,5.645093478307522,3.1780538303479458,2.70805020110221,0.300104592450338
Greece,2006,October,Crete,6.0,276.52,Lightning,21.0,0.22,52.0,"[2001, 2011)",35.3084952,24.4633423,1.9459101490553132,5.625893002661495,3.091042453358316,3.970291913552122,0.1988508587451652
Australia,2006,August,New South Wales,303.0,233.26,Deforestation,23.0,0.72,40.0,"[2001, 2011)",-31.8759835,147.2869493,5.717027701406222,5.4564316096417285,3.1780538303479458,3.713572066704308,0.5423242908253617
Australia,2006,May,Victoria,399.0,481.01,Lightning,36.0,0.65,27.0,"[2001, 2011)",-36.5986096,144.6780052,5.991464547107982,6.177964860723353,3.610917912644224,3.332204510175204,0.5007752879124893
Portugal,2006,August,Lisbon,164.0,587.02,Climate Change,40.0,0.75,34.0,"[2001, 2011)",38.7077507,-9.1365919,5.10594547390058,6.37676096092562,3.713572066704308,3.5553480614894135,0.5596157879354227
Portugal,2006,May,Porto,99.0,474.24,Climate Change,25.0,0.36,65.0,"[2001, 2011)",41.1502195,-8.6103497,4.605170185988092,6.163819939590087,3.258096538021482,4.189654742026425,0.3074846997479606
Italy,2006,August,Sicily,294.0,757.3,Lightning,22.0,0.7,22.0,"[2001, 2011)",37.587794,14.155048,5.68697535633982,6.63107908570689,3.1354942159291497,3.1354942159291497,0.5306282510621704
Italy,2006,September,Sardinia,74.0,105.85,Deforestation,30.0,0.77,36.0,"[2001, 2011)",40.0912813,9.0305773,4.31748811353631,4.671425981765156,3.4339872044851463,3.610917912644224,0.5709795465857378
Russia,2006,July,Siberia,175.0,196.65,Lightning,24.0,0.78,21.0,"[2001, 2011)",61.0137,99.1967,5.170483995038151,5.286497789742694,3.218875824868201,3.091042453358316,0.5766133643039938
Russia,2006,May,Far East,266.0,847.6,Deforestation,16.0,0.42,34.0,"[2001, 2011)",63.3109,135.0,5.58724865840025,6.743587932768224,2.833213344056216,3.5553480614894135,0.3506568716131693
Canada,2006,July,British Columbia,104.0,21.82,Climate Change,36.0,0.72,18.0,"[2001, 2011)",55.001251,-125.002441,4.653960350157523,3.1276373444339294,3.610917912644224,2.9444389791664403,0.5423242908253617
Canada,2006,September,Alberta,217.0,633.88,Climate Change,44.0,0.46,8.0,"[2001, 2011)",55.001251,-115.002136,5.384495062789089,6.453436004656453,3.80666248977032,2.1972245773362196,0.3784364357202451
France,2006,May,Corsica,384.0,545.7,Deforestation,38.0,0.23,42.0,"[2001, 2011)",42.188098,9.0683139,5.953243334287785,6.303900205900954,3.6635616461296463,3.7612001156935624,0.2070141693843261
France,2006,June,Provence,154.0,677.35,Deforestation,41.0,0.1,26.0,"[2001, 2011)",44.0145,6.2116,5.043425116919247,6.519663378931318,3.737669618283368,3.295836866004329,0.0953101798043248
China,2006,June,Yunnan,14.0,699.33,Lightning,19.0,0.9,69.0,"[2001, 2011)",25.0453,102.7097,2.70805020110221,6.551551652527296,2.995732273553991,4.248495242049359,0.6418538861723948
China,2006,June,Sichuan,331.0,462.29,Human,25.0,0.57,51.0,"[2001, 2011)",30.6509,104.0757,5.805134968916488,6.13835320790302,3.258096538021482,3.951243718581427,0.4510756193602167
India,2006,August,Madhya Pradesh,128.0,215.83,Human,39.0,0.89,30.0,"[2001, 2011)",22.9734,78.6569,4.859812404361672,5.379113636376126,3.688879454113936,3.4339872044851463,0.636576829071551
India,2006,October,Assam,487.0,71.12,Unknown,43.0,0.92,60.0,"[2001, 2011)",26.2006,92.9376,6.1903154058531475,4.2783313983351166,3.784189633918261,4.110873864173311,0.6523251860396903
Turkey,2007,October,Mugla,356.0,96.15,Lightning,34.0,0.61,65.0,"[2001, 2011)",37.2154,28.3634,5.877735781779639,4.576256175823449,3.5553480614894135,4.189654742026425,0.4762341789963716
Turkey,2007,August,Antalya,359.0,93.0,Human,41.0,0.21,64.0,"[2001, 2011)",36.8969,30.7133,5.886104031450156,4.543294782270004,3.737669618283368,4.174387269895637,0.1906203596086497
Turkey,2007,July,Izmir,68.0,318.34,Lightning,16.0,0.58,30.0,"[2001, 2011)",38.4237,27.1428,4.23410650459726,5.7662563659115555,2.833213344056216,3.4339872044851463,0.4574248470388754
Spain,2007,September,Catalonia,220.0,590.67,Human,23.0,0.31,57.0,"[2001, 2011)",41.5912,1.5209,5.3981627015177525,6.382949047028354,3.1780538303479458,4.060443010546419,0.2700271372130601
Spain,2007,May,Andalusia,385.0,920.81,Climate Change,39.0,0.47,23.0,"[2001, 2011)",37.5443,4.7278,5.955837369464831,6.826339128567769,3.688879454113936,3.1780538303479458,0.3852624007906449
USA,2007,July,California,165.0,387.82,Lightning,33.0,0.49,46.0,"[2001, 2011)",36.7783,-118.755997,5.111987788356544,5.963116511592494,3.5263605246161616,3.8501476017100584,0.3987761199573678
USA,2007,June,Texas,74.0,521.34,Unknown,17.0,0.17,64.0,"[2001, 2011)",31.9686,-98.5456116,4.31748811353631,6.258318716848325,2.8903717578961645,4.174387269895637,0.1570037488096647
USA,2007,September,Oregon,253.0,460.52,Climate Change,45.0,0.21,10.0,"[2001, 2011)",43.8041,-120.737257,5.537334267018537,6.134525389948634,3.828641396489095,2.3978952727983707,0.1906203596086497
Brazil,2007,September,Amazonas,324.0,992.28,Climate Change,28.0,0.79,26.0,"[2001, 2011)",-3.0967614,-65.8561,5.783825182329737,6.901012598114744,3.367295829986474,3.295836866004329,0.5822156198526637
Brazil,2007,June,Mato Grosso,82.0,613.4,Human,17.0,0.94,2.0,"[2001, 2011)",-12.2115009,-55.5716547,4.418840607796598,6.420646181833463,2.8903717578961645,1.0986122886681098,0.6626879730752367
Greece,2007,July,Athens,489.0,683.3,Unknown,17.0,0.57,33.0,"[2001, 2011)",37.9755648,23.7348324,6.194405391104672,6.528396417958452,2.8903717578961645,3.5263605246161616,0.4510756193602167
Greece,2007,August,Crete,177.0,678.62,Climate Change,32.0,0.05,22.0,"[2001, 2011)",35.3084952,24.4633423,5.181783550292085,6.521533818440677,3.49650756146648,3.1354942159291497,0.048790164169432
Australia,2007,August,New South Wales,372.0,697.47,Unknown,36.0,0.87,2.0,"[2001, 2011)",-31.8759835,147.2869493,5.921578419643816,6.548892228597867,3.610917912644224,1.0986122886681098,0.6259384308664953
Australia,2007,August,Victoria,248.0,496.77,Lightning,20.0,0.07,45.0,"[2001, 2011)",-36.5986096,144.6780052,5.517452896464707,6.21013812295074,3.044522437723423,3.828641396489095,0.0676586484738148
Portugal,2007,July,Lisbon,439.0,508.11,Unknown,46.0,0.17,44.0,"[2001, 2011)",38.7077507,-9.1365919,6.0867747269123065,6.2326641032217625,3.8501476017100584,3.80666248977032,0.1570037488096647
Portugal,2007,August,Porto,127.0,903.23,Unknown,16.0,0.72,61.0,"[2001, 2011)",41.1502195,-8.6103497,4.852030263919617,6.807083752810442,2.833213344056216,4.127134385045092,0.5423242908253617
Italy,2007,May,Sicily,392.0,245.48,Human,44.0,0.09,13.0,"[2001, 2011)",37.587794,14.155048,5.973809611869261,5.507280854288412,3.80666248977032,2.6390573296152584,0.0861776962410523
Italy,2007,October,Sardinia,164.0,771.93,Human,31.0,0.62,41.0,"[2001, 2011)",40.0912813,9.0305773,5.10594547390058,6.650188488212699,3.4657359027997265,3.737669618283368,0.4824261492442927
Russia,2007,August,Siberia,371.0,708.83,Deforestation,43.0,0.89,53.0,"[2001, 2011)",61.0137,99.1967,5.918893854273146,6.565025504746119,3.784189633918261,3.9889840465642745,0.636576829071551
Russia,2007,August,Far East,149.0,628.4,Lightning,48.0,0.79,21.0,"[2001, 2011)",63.3109,135.0,5.0106352940962555,6.444766984630307,3.8918202981106265,3.091042453358316,0.5822156198526637
Canada,2007,May,British Columbia,185.0,790.61,Human,43.0,0.05,60.0,"[2001, 2011)",55.001251,-125.002441,5.225746673713202,6.674068846291369,3.784189633918261,4.110873864173311,0.048790164169432
Canada,2007,October,Alberta,204.0,721.24,Lightning,25.0,0.19,36.0,"[2001, 2011)",55.001251,-115.002136,5.3230099791384085,6.58235749362917,3.258096538021482,3.610917912644224,0.173953307123438
France,2007,September,Corsica,49.0,77.36,Unknown,27.0,0.38,39.0,"[2001, 2011)",42.188098,9.0683139,3.912023005428146,4.36131359307634,3.332204510175204,3.688879454113936,0.3220834991691133
France,2007,October,Provence,368.0,284.55,Climate Change,20.0,0.25,29.0,"[2001, 2011)",44.0145,6.2116,5.910796644040527,5.654417145110872,3.044522437723423,3.4011973816621555,0.2231435513142097
China,2007,July,Yunnan,27.0,147.1,Climate Change,25.0,0.54,59.0,"[2001, 2011)",25.0453,102.7097,3.332204510175204,4.997887721273753,3.258096538021482,4.0943445622221,0.4317824164255378
China,2007,August,Sichuan,24.0,461.59,Unknown,42.0,0.76,54.0,"[2001, 2011)",30.6509,104.0757,3.218875824868201,6.136841132616002,3.7612001156935624,4.007333185232471,0.5653138090500605
India,2007,July,Madhya Pradesh,345.0,267.27,Human,39.0,0.38,10.0,"[2001, 2011)",22.9734,78.6569,5.846438775057725,5.591993936047486,3.688879454113936,2.3978952727983707,0.3220834991691133
India,2007,June,Assam,260.0,338.38,Climate Change,23.0,0.84,5.0,"[2001, 2011)",26.2006,92.9376,5.564520407322694,5.82712042354468,3.1780538303479458,1.791759469228055,0.6097655716208943
Turkey,2008,June,Mugla,267.0,582.26,Human,25.0,0.56,8.0,"[2001, 2011)",37.2154,28.3634,5.5909869805108565,6.368633056061032,3.258096538021482,2.1972245773362196,0.4446858212614457
Turkey,2008,July,Antalya,49.0,96.93,Climate Change,42.0,0.07,15.0,"[2001, 2011)",36.8969,30.7133,3.912023005428146,4.584252937732703,3.7612001156935624,2.772588722239781,0.0676586484738148
Turkey,2008,June,Izmir,289.0,941.97,Climate Change,38.0,0.5,13.0,"[2001, 2011)",38.4237,27.1428,5.66988092298052,6.84903446876579,3.6635616461296463,2.6390573296152584,0.4054651081081644
Spain,2008,September,Catalonia,305.0,986.91,Lightning,27.0,0.08,24.0,"[2001, 2011)",41.5912,1.5209,5.723585101952381,6.895591600481229,3.332204510175204,3.218875824868201,0.0769610411361283
Spain,2008,October,Andalusia,58.0,737.73,Climate Change,28.0,0.32,68.0,"[2001, 2011)",37.5443,4.7278,4.07753744390572,6.604932495595797,3.367295829986474,4.23410650459726,0.2776317365982795
USA,2008,September,California,104.0,642.02,Unknown,23.0,0.21,50.0,"[2001, 2011)",36.7783,-118.755997,4.653960350157523,6.466175827952961,3.1780538303479458,3.9318256327243257,0.1906203596086497
USA,2008,August,Texas,82.0,958.89,Climate Change,27.0,0.49,54.0,"[2001, 2011)",31.9686,-98.5456116,4.418840607796598,6.866818694563377,3.332204510175204,4.007333185232471,0.3987761199573678
USA,2008,May,Oregon,307.0,257.42,Unknown,34.0,0.79,29.0,"[2001, 2011)",43.8041,-120.737257,5.730099782973574,5.554586168294074,3.5553480614894135,3.4011973816621555,0.5822156198526637
Brazil,2008,September,Amazonas,429.0,385.93,Human,47.0,0.4,34.0,"[2001, 2011)",-3.0967614,-65.8561,6.063785208687608,5.958243798116312,3.871201010907891,3.5553480614894135,0.3364722366212129
Brazil,2008,May,Mato Grosso,496.0,784.14,Deforestation,35.0,0.37,68.0,"[2001, 2011)",-12.2115009,-55.5716547,6.208590026096629,6.665862045830061,3.58351893845611,4.23410650459726,0.3148107398400335
Greece,2008,October,Athens,467.0,890.92,Lightning,36.0,0.69,48.0,"[2001, 2011)",37.9755648,23.7348324,6.148468295917647,6.793376442459316,3.610917912644224,3.8918202981106265,0.5247285289349821
Greece,2008,July,Crete,377.0,220.71,Unknown,30.0,0.63,15.0,"[2001, 2011)",35.3084952,24.4633423,5.934894195619588,5.401370221604119,3.4339872044851463,2.772588722239781,0.4885800148186709
Australia,2008,June,New South Wales,388.0,664.58,Human,48.0,0.6,50.0,"[2001, 2011)",-31.8759835,147.2869493,5.963579343618446,6.500658840978623,3.8918202981106265,3.9318256327243257,0.4700036292457355
Australia,2008,June,Victoria,192.0,759.88,Climate Change,21.0,0.1,9.0,"[2001, 2011)",-36.5986096,144.6780052,5.262690188904886,6.63447565817413,3.091042453358316,2.302585092994046,0.0953101798043248
Portugal,2008,September,Lisbon,403.0,696.29,Deforestation,24.0,0.07,47.0,"[2001, 2011)",38.7077507,-9.1365919,6.0014148779611505,6.547201393094445,3.218875824868201,3.871201010907891,0.0676586484738148
Portugal,2008,October,Porto,71.0,274.28,Human,33.0,0.66,58.0,"[2001, 2011)",41.1502195,-8.6103497,4.276666119016055,5.617788761489225,3.5263605246161616,4.07753744390572,0.5068176023684519
Italy,2008,July,Sicily,92.0,399.83,Climate Change,30.0,0.2,53.0,"[2001, 2011)",37.587794,14.155048,4.532599493153256,5.993537397268912,3.4339872044851463,3.9889840465642745,0.1823215567939546
Italy,2008,September,Sardinia,216.0,738.68,Deforestation,27.0,0.08,44.0,"[2001, 2011)",40.0912813,9.0305773,5.37989735354046,6.606217660239915,3.332204510175204,3.80666248977032,0.0769610411361283
Russia,2008,May,Siberia,92.0,580.48,Unknown,36.0,0.57,26.0,"[2001, 2011)",61.0137,99.1967,4.532599493153256,6.365576577558124,3.610917912644224,3.295836866004329,0.4510756193602167
Russia,2008,May,Far East,263.0,642.2,Climate Change,45.0,0.17,19.0,"[2001, 2011)",63.3109,135.0,5.575949103146316,6.466455717864757,3.828641396489095,2.995732273553991,0.1570037488096647
Canada,2008,September,British Columbia,175.0,289.33,Human,35.0,0.4,55.0,"[2001, 2011)",55.001251,-125.002441,5.170483995038151,5.671018207062228,3.58351893845611,4.02535169073515,0.3364722366212129
Canada,2008,July,Alberta,374.0,759.27,Deforestation,26.0,0.15,49.0,"[2001, 2011)",55.001251,-115.002136,5.926926025970411,6.633673633347258,3.295836866004329,3.912023005428146,0.1397619423751586
France,2008,September,Corsica,224.0,17.34,Unknown,29.0,0.2,48.0,"[2001, 2011)",42.188098,9.0683139,5.41610040220442,2.9090844668283187,3.4011973816621555,3.8918202981106265,0.1823215567939546
France,2008,July,Provence,291.0,260.31,Human,49.0,0.8,62.0,"[2001, 2011)",44.0145,6.2116,5.676753802268282,5.565707441981806,3.912023005428146,4.143134726391533,0.5877866649021191
China,2008,September,Yunnan,478.0,798.98,Lightning,28.0,0.08,18.0,"[2001, 2011)",25.0453,102.7097,6.171700597410915,6.6845867273554225,3.367295829986474,2.9444389791664403,0.0769610411361283
China,2008,September,Sichuan,412.0,969.16,Human,26.0,0.15,30.0,"[2001, 2011)",30.6509,104.0757,6.023447592961033,6.877461006348536,3.295836866004329,3.4339872044851463,0.1397619423751586
India,2008,October,Madhya Pradesh,313.0,371.39,Unknown,41.0,0.9,67.0,"[2001, 2011)",22.9734,78.6569,5.749392985908253,5.919941692195966,3.737669618283368,4.219507705176107,0.6418538861723948
India,2008,August,Assam,180.0,332.17,Deforestation,21.0,0.61,4.0,"[2001, 2011)",26.2006,92.9376,5.198497031265826,5.808652870224797,3.091042453358316,1.6094379124341005,0.4762341789963716
Turkey,2009,May,Mugla,365.0,103.47,Lightning,29.0,0.34,47.0,"[2001, 2011)",37.2154,28.3634,5.902633333401366,4.648899948849417,3.4011973816621555,3.871201010907891,0.29266961396282
Turkey,2009,June,Antalya,375.0,196.64,Deforestation,40.0,0.82,32.0,"[2001, 2011)",36.8969,30.7133,5.929589143389895,5.2864471939775495,3.713572066704308,3.49650756146648,0.598836501088704
Turkey,2009,October,Izmir,300.0,765.88,Deforestation,32.0,0.4,51.0,"[2001, 2011)",38.4237,27.1428,5.707110264748875,6.642330335411321,3.49650756146648,3.951243718581427,0.3364722366212129
Spain,2009,September,Catalonia,428.0,830.46,Lightning,21.0,0.35,66.0,"[2001, 2011)",41.5912,1.5209,6.061456918928017,6.723183191643027,3.091042453358316,4.204692619390966,0.300104592450338
Spain,2009,October,Andalusia,81.0,239.1,Climate Change,49.0,0.19,22.0,"[2001, 2011)",37.5443,4.7278,4.406719247264253,5.481055503227208,3.912023005428146,3.1354942159291497,0.173953307123438
USA,2009,October,California,343.0,20.47,Unknown,27.0,0.83,52.0,"[2001, 2011)",36.7783,-118.755997,5.840641657373398,3.0666566118906897,3.332204510175204,3.970291913552122,0.6043159668533296
USA,2009,July,Texas,354.0,180.77,Unknown,16.0,0.29,12.0,"[2001, 2011)",31.9686,-98.5456116,5.872117789475416,5.202742151625007,2.833213344056216,2.5649493574615367,0.2546422183735807
USA,2009,May,Oregon,308.0,393.8,Lightning,31.0,0.34,36.0,"[2001, 2011)",43.8041,-120.737257,5.733341276897746,5.978379307559327,3.4657359027997265,3.610917912644224,0.29266961396282
Brazil,2009,June,Amazonas,23.0,84.01,Climate Change,48.0,0.36,7.0,"[2001, 2011)",-3.0967614,-65.8561,3.1780538303479458,4.442768896629268,3.8918202981106265,2.0794415416798357,0.3074846997479606
Brazil,2009,July,Mato Grosso,401.0,364.26,Deforestation,21.0,0.49,46.0,"[2001, 2011)",-12.2115009,-55.5716547,5.996452088619021,5.900609428763896,3.091042453358316,3.8501476017100584,0.3987761199573678
Greece,2009,September,Athens,325.0,403.85,Deforestation,43.0,0.88,62.0,"[2001, 2011)",37.9755648,23.7348324,5.786897381366708,6.0035166281321235,3.784189633918261,4.143134726391533,0.6312717768418579
Greece,2009,May,Crete,155.0,760.98,Deforestation,49.0,0.26,34.0,"[2001, 2011)",35.3084952,24.4633423,5.049856007249537,6.635920308623035,3.912023005428146,3.5553480614894135,0.2311117209633866
